interaction_id,customer_id,interaction_type,interaction_date,agent_name
10233,C004425,Product Enquiry,2026-05-01,Liam
10234,C006768,Technical Support,2024-03-12,Sarah
10235,C006486,Refund Request,2025-08-10,Michael
10236,C008154,Technical Support,2025-04-03,David
10237,C002591,Phone Call,2025-07-19,Daniel
10238,C008147,Complaint,2024-11-16,Sarah
10239,C002417,Refund Request,2024-08-17,James
10240,C002938,Live Chat,2025-06-12,Michael
10241,C005597,Product Enquiry,2024-02-22,David
10242,C008537,Refund Request,2026-03-22,Daniel
10243,C005062,Product Enquiry,2024-04-07,Tom
10244,C002946,Phone Call,2025-07-16,Daniel
10245,C000927,Refund Request,2024-08-21,David
10246,C005898,Live Chat,2025-05-28,Emma
10247,C001437,Live Chat,2024-07-03,Grace
10248,C004460,Refund Request,2025-10-04,David
10249,C005397,Live Chat,2025-03-23,Sophia
10250,C002448,Live Chat,2024-08-20,Michael
10251,C002025,Email Support,2024-05-12,Fatima
10252,C002407,In-Store Visit,2025-02-05,Fatima
10253,C003707,Phone Call,2025-03-06,Fatima
10254,C001231,In-Store Visit,2024-02-18,Charlotte
10255,C008819,Technical Support,2026-03-06,Emma
10256,C004346,Live Chat,2025-12-24,Fatima
10257,C007893,Complaint,2025-04-16,David
10258,C002435,Phone Call,2024-06-27,Aisha
10259,C008699,Complaint,2024-12-20,Sarah
10260,C003556,Technical Support,2026-03-14,Sarah
10261,C008229,Phone Call,2024-01-25,David
10262,C009288,Product Enquiry,2024-08-21,Daniel
10263,C005092,Complaint,2025-09-26,Priya
10264,C007589,Product Enquiry,2024-12-03,Sophia
10265,C005448,Refund Request,2026-02-21,Tom
10266,C007400,In-Store Visit,2025-06-22,Daniel
10267,C002089,Product Enquiry,2024-11-27,Charlotte
10268,C004924,Complaint,2024-10-30,Raj
10269,C008094,Complaint,2025-05-03,James
10270,C004841,Complaint,2024-07-18,Sophia
10271,C005275,Live Chat,2025-05-22,Sarah
10272,C001108,Technical Support,2026-03-28,Sophia
10273,C009128,Complaint,2026-05-09,David
10274,C005426,Email Support,2025-01-22,James
10275,C005512,Refund Request,2024-12-23,Grace
10276,C008639,Complaint,2026-03-04,Tom
10277,C002603,Email Support,2025-02-10,Tom
10278,C006500,Technical Support,2025-11-06,Aisha
10279,C006208,Email Support,2026-04-06,Michael
10280,C008853,Technical Support,2025-04-09,Priya
10281,C008202,Technical Support,2024-05-02,Raj
10282,C002120,Email Support,2026-01-04,Priya
10283,C003402,Phone Call,2024-11-30,Raj
10284,C006391,Refund Request,2024-10-21,Sarah
10285,C006086,Complaint,2025-09-07,Michael
10286,C001562,Email Support,2026-01-16,Daniel
10287,C004843,Phone Call,2025-02-03,Charlotte
10288,C004315,Live Chat,2024-01-06,Sophia
10289,C001996,Email Support,2025-08-25,Sarah
10290,C004545,In-Store Visit,2025-07-06,Michael
10291,C009681,Product Enquiry,2025-04-20,Priya
10292,C007559,In-Store Visit,2025-02-25,Fatima
10293,C003355,Live Chat,2024-04-17,Liam
10294,C007846,Phone Call,2024-07-09,Sophia
10295,C005938,Live Chat,2024-12-18,Daniel
10296,C003982,In-Store Visit,2025-12-01,Michael
10297,C007081,Technical Support,2024-02-14,Sarah
10298,C000413,Email Support,2024-11-16,Charlotte
10299,C004957,Live Chat,2025-04-02,James
10300,C009827,Technical Support,2025-07-19,Raj
10301,C008893,Refund Request,2026-05-06,Raj
10302,C006773,Phone Call,2026-04-04,Grace
10303,C008300,Phone Call,2026-01-09,Grace
10304,C006611,Email Support,2024-07-22,Sarah
10305,C006003,Complaint,2026-02-14,Liam
10306,C004181,Live Chat,2025-12-09,Aisha
10307,C003598,Complaint,2026-02-01,Fatima
10308,C004727,Email Support,2024-11-23,Emma
10309,C001926,Complaint,2024-09-17,Michael
10310,C003754,Refund Request,2025-02-14,Grace
10311,C000672,Technical Support,2024-01-22,James
10312,C007381,Live Chat,2024-07-01,James
10313,C008608,Live Chat,2025-09-07,Grace
10314,C007592,In-Store Visit,2025-12-15,Tom
10315,C008133,In-Store Visit,2024-01-10,Tom
10316,C000295,Live Chat,2025-09-17,Aisha
10317,C006736,Refund Request,2025-09-16,David
10318,C000062,Technical Support,2025-08-09,Raj
10319,C002282,Complaint,2026-05-03,Daniel
10320,C002534,Phone Call,2024-10-08,Charlotte
10321,C008828,Complaint,2024-07-06,Liam
10322,C003483,Product Enquiry,2026-04-14,Michael
10323,C007877,In-Store Visit,2025-11-15,Michael
10324,C006991,In-Store Visit,2024-11-30,Liam
10325,C003375,Live Chat,2024-01-18,Fatima
10326,C004905,Refund Request,2025-10-31,Liam
10327,C002722,Email Support,2025-09-16,Aisha
10328,C006506,Email Support,2025-02-28,Grace
10329,C005773,Live Chat,2024-05-26,Michael
10330,C003316,In-Store Visit,2025-02-15,Emma
10331,C005572,In-Store Visit,2024-05-22,Sarah
10332,C008534,In-Store Visit,2025-11-03,Priya
10333,C001607,Complaint,2025-02-10,Michael
10334,C001940,Email Support,2025-08-26,Raj
10335,C003851,Technical Support,2024-05-17,Tom
10336,C000311,In-Store Visit,2024-12-16,Charlotte
10337,C006165,In-Store Visit,2026-04-01,Sarah
10338,C001363,Product Enquiry,2025-06-09,Liam
10339,C005729,Refund Request,2026-05-08,Charlotte
10340,C006100,In-Store Visit,2024-09-16,Sarah
10341,C004043,Technical Support,2024-11-02,Fatima
10342,C001711,Live Chat,2025-09-29,Emma
10343,C006454,Refund Request,2026-02-10,Michael
10344,C008010,Product Enquiry,2025-12-17,Aisha
10345,C008515,Technical Support,2026-01-09,Tom
10346,C005999,Live Chat,2025-07-14,Charlotte
10347,C009159,Product Enquiry,2024-04-21,Emma
10348,C005057,Phone Call,2026-01-24,James
10349,C009759,Phone Call,2025-06-21,Emma
10350,C009100,Email Support,2026-04-30,Sophia
10351,C008920,In-Store Visit,2024-10-05,Aisha
10352,C008051,Complaint,2024-10-25,Emma
10353,C009959,Email Support,2026-01-31,Daniel
10354,C006653,Phone Call,2025-07-18,Daniel
10355,C000452,Email Support,2024-05-25,Sarah
10356,C001344,Live Chat,2024-06-14,Priya
10357,C005046,Email Support,2025-04-23,James
10358,C003006,Live Chat,2025-10-03,James
10359,C008183,Complaint,2024-04-25,James
10360,C009586,Email Support,2024-05-15,David
10361,C008595,Product Enquiry,2024-05-31,Charlotte
10362,C006300,In-Store Visit,2025-12-16,Raj
10363,C009923,Email Support,2025-04-29,Daniel
10364,C009877,Phone Call,2025-06-16,Fatima
10365,C007885,Live Chat,2026-04-03,Sophia
10366,C000439,Product Enquiry,2025-12-06,Liam
10367,C009377,Product Enquiry,2025-12-18,Sophia
10368,C003788,Product Enquiry,2025-12-03,Michael
10369,C000600,Product Enquiry,2024-07-02,David
10370,C002970,Live Chat,2025-12-12,Michael
10371,C007084,In-Store Visit,2024-12-13,Sophia
10372,C002842,Email Support,2025-07-19,Grace
10373,C006340,Technical Support,2024-09-02,Fatima
10374,C004374,Refund Request,2025-12-29,Sarah
10375,C005965,Refund Request,2025-11-20,Liam
10376,C003203,Complaint,2026-01-29,Tom
10377,C000117,Phone Call,2024-06-28,Sophia
10378,C005500,In-Store Visit,2024-05-28,Daniel
10379,C007644,Technical Support,2024-11-15,Sophia
10380,C002997,Product Enquiry,2024-01-08,Daniel
10381,C009605,Product Enquiry,2026-02-28,Priya
10382,C006657,Product Enquiry,2024-04-07,David
10383,C008582,Refund Request,2026-01-06,Emma
10384,C005682,Product Enquiry,2026-01-13,Daniel
10385,C009686,In-Store Visit,2024-11-26,Raj
10386,C003188,Product Enquiry,2025-03-01,James
10387,C008130,Email Support,2024-09-18,Aisha
10388,C003290,Complaint,2026-01-31,Aisha
10389,C008074,Product Enquiry,2025-06-28,Liam
10390,C006451,In-Store Visit,2025-06-04,Grace
10391,C007282,Product Enquiry,2025-08-21,Liam
10392,C004249,In-Store Visit,2025-11-18,Raj
10393,C001283,Refund Request,2025-07-03,Daniel
10394,C003910,In-Store Visit,2025-11-19,Fatima
10395,C004141,Refund Request,2024-02-26,Raj
10396,C002126,In-Store Visit,2024-02-06,Charlotte
10397,C005973,Live Chat,2025-11-18,Tom
10398,C002780,Email Support,2025-02-27,Sophia
10399,C008589,Product Enquiry,2025-05-04,Fatima
10400,C003720,In-Store Visit,2025-05-31,Fatima
10401,C000443,Live Chat,2025-11-15,Charlotte
10402,C005725,In-Store Visit,2026-05-10,Daniel
10403,C000534,Technical Support,2026-03-26,David
10404,C006138,Live Chat,2026-04-06,Emma
10405,C003256,Refund Request,2025-09-17,Liam
10406,C003089,Complaint,2024-07-06,Emma
10407,C006670,Product Enquiry,2025-04-15,Raj
10408,C008600,Email Support,2025-03-05,Charlotte
10409,C000479,Technical Support,2024-12-09,Tom
10410,C003425,Email Support,2025-03-02,Sarah
10411,C005764,Email Support,2025-08-23,Emma
10412,C002895,In-Store Visit,2024-02-15,Priya
10413,C001694,Email Support,2024-08-07,Aisha
10414,C005915,Live Chat,2026-04-07,Tom
10415,C009527,Product Enquiry,2024-11-15,Emma
10416,C004774,Product Enquiry,2025-12-26,James
10417,C006997,In-Store Visit,2025-09-04,Daniel
10418,C007076,Email Support,2025-01-19,Emma
10419,C002237,Technical Support,2024-11-01,Daniel
10420,C009346,Technical Support,2025-02-14,Sarah
10421,C005500,Complaint,2024-03-24,Raj
10422,C009431,In-Store Visit,2024-04-18,David
10423,C001455,Email Support,2024-10-05,Sophia
10424,C008016,Product Enquiry,2024-03-10,Tom
10425,C008738,Phone Call,2025-05-24,Sarah
10426,C006419,In-Store Visit,2026-03-15,James
10427,C009698,Technical Support,2026-01-09,Liam
10428,C007690,Live Chat,2026-03-16,Emma
10429,C003868,Email Support,2025-10-25,Sarah
10430,C004319,In-Store Visit,2024-11-29,Fatima
10431,C005267,Technical Support,2025-07-30,James
10432,C007751,Live Chat,2025-06-14,David
10433,C005636,Complaint,2025-09-28,David
10434,C003043,Technical Support,2024-02-15,Raj
10435,C006611,Technical Support,2025-06-03,Aisha
10436,C007708,Email Support,2026-01-17,Sarah
10437,C008877,Phone Call,2024-09-05,Liam
10438,C002988,Live Chat,2025-09-12,Fatima
10439,C001555,Live Chat,2024-06-19,Michael
10440,C003074,Technical Support,2025-12-18,James
10441,C005963,In-Store Visit,2024-06-08,Raj
10442,C003394,Live Chat,2026-02-12,Aisha
10443,C008201,Technical Support,2024-01-14,Priya
10444,C008275,Email Support,2026-01-30,Liam
10445,C001084,Email Support,2025-09-20,Daniel
10446,C005954,Phone Call,2024-02-16,Daniel
10447,C007002,In-Store Visit,2024-03-04,Tom
10448,C000587,Technical Support,2026-03-30,Emma
10449,C008813,In-Store Visit,2025-11-16,Grace
10450,C004406,Live Chat,2024-01-17,Emma
10451,C004167,Refund Request,2025-12-19,Emma
10452,C007092,Refund Request,2025-03-18,Raj
10453,C000119,In-Store Visit,2025-02-11,Liam
10454,C002119,Technical Support,2024-10-13,Grace
10455,C000947,Email Support,2024-10-20,Sarah
10456,C007401,Live Chat,2025-08-28,Charlotte
10457,C004200,Live Chat,2024-05-08,Aisha
10458,C008069,Refund Request,2026-02-19,Daniel
10459,C004375,In-Store Visit,2025-02-19,Fatima
10460,C000683,Refund Request,2024-11-30,David
10461,C003276,Complaint,2024-02-22,Tom
10462,C006091,Product Enquiry,2024-01-08,Daniel
10463,C005608,Complaint,2025-10-19,Liam
10464,C000887,Phone Call,2025-07-15,Michael
10465,C003387,Email Support,2024-07-21,Liam
10466,C009800,Product Enquiry,2025-08-15,Emma
10467,C003588,Email Support,2024-09-13,Fatima
10468,C004029,Refund Request,2025-09-12,Priya
10469,C004338,Email Support,2025-01-15,David
10470,C007212,Phone Call,2025-07-02,James
10471,C000986,Complaint,2025-12-20,Emma
10472,C002677,Email Support,2024-07-01,Michael
10473,C009983,Refund Request,2024-11-29,Sarah
10474,C009150,Refund Request,2024-01-07,David
10475,C004788,Complaint,2024-11-07,Sarah
10476,C008712,Complaint,2024-03-01,Charlotte
10477,C006300,Complaint,2024-03-27,James
10478,C008657,Phone Call,2024-02-20,Liam
10479,C003892,Email Support,2025-06-22,James
10480,C008695,In-Store Visit,2025-11-27,Emma
10481,C008458,Refund Request,2025-11-19,Charlotte
10482,C007954,Technical Support,2024-11-13,Liam
10483,C008609,Complaint,2025-02-24,Daniel
10484,C005399,Refund Request,2025-01-02,Grace
10485,C001720,Refund Request,2024-05-11,Grace
10486,C002570,Technical Support,2024-08-13,Daniel
10487,C003077,Complaint,2025-11-09,Fatima
10488,C004498,Complaint,2025-07-05,Daniel
10489,C001614,Refund Request,2024-10-13,Daniel
10490,C005937,Refund Request,2025-12-26,Sophia
10491,C006862,Phone Call,2025-06-06,Fatima
10492,C005546,Email Support,2025-01-13,David
10493,C008410,Phone Call,2025-10-19,Raj
10494,C005380,In-Store Visit,2025-02-10,Raj
10495,C008222,Technical Support,2025-08-25,Sarah
10496,C005548,Email Support,2025-04-01,Grace
10497,C009084,In-Store Visit,2024-06-27,Fatima
10498,C005331,Email Support,2026-03-03,Liam
10499,C002232,In-Store Visit,2025-03-23,Aisha
10500,C004760,Email Support,2025-01-03,Fatima
10501,C005447,Email Support,2025-11-20,Fatima
10502,C006767,Refund Request,2025-06-22,Charlotte
10503,C005773,Live Chat,2025-07-26,Daniel
10504,C005450,Phone Call,2024-04-06,Grace
10505,C002198,Complaint,2025-11-24,Tom
10506,C005403,In-Store Visit,2025-11-25,Charlotte
10507,C007406,Technical Support,2026-02-05,James
10508,C006097,Complaint,2025-07-28,James
10509,C001925,Complaint,2024-12-02,Grace
10510,C007330,Complaint,2025-03-24,Raj
10511,C009615,Live Chat,2026-01-19,Liam
10512,C007700,Email Support,2024-01-27,Tom
10513,C001018,In-Store Visit,2025-05-29,Fatima
10514,C005967,In-Store Visit,2026-04-30,Daniel
10515,C005088,Product Enquiry,2025-12-18,Fatima
10516,C004345,Phone Call,2025-11-08,Aisha
10517,C002173,Live Chat,2025-06-13,Charlotte
10518,C006911,Technical Support,2024-07-01,Michael
10519,C005405,Refund Request,2024-12-09,Priya
10520,C000490,Complaint,2025-11-30,Aisha
10521,C007320,In-Store Visit,2024-02-02,Aisha
10522,C004934,Phone Call,2024-08-28,Fatima
10523,C002508,Technical Support,2024-08-17,Sophia
10524,C007909,Product Enquiry,2025-07-13,Emma
10525,C001029,In-Store Visit,2025-07-25,Sarah
10526,C003309,In-Store Visit,2024-06-09,Tom
10527,C000810,Email Support,2025-06-10,James
10528,C005973,Refund Request,2025-01-08,Charlotte
10529,C004748,Refund Request,2025-07-06,Liam
10530,C005509,Refund Request,2025-11-06,Charlotte
10531,C003070,Phone Call,2025-10-20,Grace
10532,C003518,Live Chat,2025-08-02,Charlotte
10533,C007925,Product Enquiry,2025-10-06,Grace
10534,C000885,Refund Request,2024-01-13,James
10535,C009512,Phone Call,2024-02-16,Grace
10536,C006839,Email Support,2025-04-01,Emma
10537,C001302,Technical Support,2024-05-17,Priya
10538,C005401,Technical Support,2025-05-13,Charlotte
10539,C002600,Phone Call,2025-12-10,Liam
10540,C003794,Live Chat,2025-08-30,Grace
10541,C006287,Email Support,2025-01-11,Daniel
10542,C001124,Product Enquiry,2024-02-25,Grace
10543,C009434,Refund Request,2024-02-07,Sarah
10544,C000548,Refund Request,2025-07-31,Charlotte
10545,C009042,Live Chat,2024-05-01,Sarah
10546,C001770,Refund Request,2024-11-13,Michael
10547,C000717,Complaint,2025-09-22,James
10548,C000795,Email Support,2024-10-21,Sophia
10549,C003889,Live Chat,2025-11-04,Emma
10550,C008189,Email Support,2024-10-14,Fatima
10551,C000040,Live Chat,2026-04-24,Grace
10552,C007333,Complaint,2024-04-07,Grace
10553,C008722,Live Chat,2026-03-31,James
10554,C004643,Technical Support,2026-03-18,Sarah
10555,C006754,Technical Support,2025-11-02,Aisha
10556,C004071,In-Store Visit,2024-07-28,Raj
10557,C000130,Live Chat,2025-04-09,Grace
10558,C001519,Complaint,2025-04-01,Michael
10559,C006632,Product Enquiry,2025-03-29,Tom
10560,C004557,Complaint,2025-10-03,James
10561,C004503,Email Support,2025-02-04,Tom
10562,C009156,Live Chat,2024-09-15,Charlotte
10563,C008109,Product Enquiry,2025-09-23,Emma
10564,C007248,Refund Request,2026-03-16,Sarah
10565,C009006,Technical Support,2025-11-20,Daniel
10566,C004954,In-Store Visit,2024-09-19,James
10567,C006360,Technical Support,2024-05-17,James
10568,C004215,Product Enquiry,2024-12-03,Charlotte
10569,C009324,Refund Request,2025-01-22,Sarah
10570,C005359,Refund Request,2025-11-10,Aisha
10571,C005095,Complaint,2024-10-31,Liam
10572,C004574,Email Support,2024-08-25,Sophia
10573,C006208,Email Support,2025-08-05,James
10574,C009653,Product Enquiry,2025-08-29,Aisha
10575,C008510,Phone Call,2024-07-08,Sophia
10576,C008811,Complaint,2024-08-04,Liam
10577,C002391,Live Chat,2024-07-30,James
10578,C006287,Technical Support,2024-08-01,Michael
10579,C000860,Live Chat,2025-12-27,Emma
10580,C003775,Technical Support,2025-02-23,David
10581,C006338,Phone Call,2024-11-12,Grace
10582,C006778,Technical Support,2025-04-12,Raj
10583,C008534,Refund Request,2026-02-09,Grace
10584,C004008,Email Support,2025-02-16,Charlotte
10585,C005402,Refund Request,2025-08-21,Sophia
10586,C005334,Technical Support,2025-09-12,Sophia
10587,C006093,Technical Support,2026-02-19,Aisha
10588,C009202,Email Support,2024-03-25,Fatima
10589,C005777,Refund Request,2024-04-14,Daniel
10590,C002159,Product Enquiry,2026-01-14,Sophia
10591,C006953,In-Store Visit,2025-01-31,Liam
10592,C004325,Live Chat,2025-10-05,Fatima
10593,C003674,Complaint,2025-12-26,David
10594,C006024,Product Enquiry,2024-06-15,James
10595,C007118,Refund Request,2024-10-26,Fatima
10596,C004118,In-Store Visit,2024-10-02,David
10597,C001007,In-Store Visit,2024-08-22,Sarah
10598,C008358,Product Enquiry,2025-11-19,James
10599,C007470,Phone Call,2025-07-26,Michael
10600,C000831,Live Chat,2025-05-21,Sarah
10601,C009412,Phone Call,2026-03-30,Priya
10602,C000356,Refund Request,2025-09-27,Priya
10603,C001660,Live Chat,2024-12-13,Priya
10604,C008968,Refund Request,2024-03-18,Grace
10605,C001436,In-Store Visit,2024-10-18,Fatima
10606,C003042,Complaint,2026-02-16,Daniel
10607,C007796,Product Enquiry,2025-09-30,Raj
10608,C003356,Complaint,2026-01-31,Sophia
10609,C009684,Email Support,2025-03-09,Michael
10610,C003395,Live Chat,2026-05-01,Sarah
10611,C000026,Product Enquiry,2024-03-04,Fatima
10612,C008281,Phone Call,2026-02-01,David
10613,C000626,Refund Request,2024-08-22,Michael
10614,C009882,Phone Call,2026-04-01,James
10615,C005728,Technical Support,2025-04-03,Liam
10616,C006659,Refund Request,2024-02-02,Priya
10617,C002175,Technical Support,2024-01-30,Raj
10618,C002953,Refund Request,2025-10-28,Sarah
10619,C001853,In-Store Visit,2024-11-30,Priya
10620,C008255,Live Chat,2024-03-10,James
10621,C000103,Technical Support,2026-01-14,Raj
10622,C006002,Phone Call,2024-12-09,David
10623,C007015,Phone Call,2024-01-17,Liam
10624,C002510,Complaint,2024-06-17,Aisha
10625,C009008,Technical Support,2025-03-22,Priya
10626,C003296,Technical Support,2024-06-20,James
10627,C007324,Live Chat,2024-08-28,David
10628,C004644,Live Chat,2024-05-08,Liam
10629,C002069,Technical Support,2025-03-14,Emma
10630,C001426,Complaint,2025-10-04,Aisha
10631,C006738,Refund Request,2025-09-10,Daniel
10632,C000709,Complaint,2024-12-10,Emma
10633,C006582,Phone Call,2025-10-04,Priya
10634,C005567,Email Support,2025-10-12,Charlotte
10635,C002385,In-Store Visit,2025-12-05,Priya
10636,C005436,Refund Request,2024-08-20,Aisha
10637,C007486,Complaint,2024-03-25,Sophia
10638,C003965,Product Enquiry,2026-01-04,Raj
10639,C000942,Complaint,2025-12-07,Raj
10640,C005146,Phone Call,2024-01-12,David
10641,C005837,Product Enquiry,2026-05-04,Tom
10642,C000683,Product Enquiry,2024-01-05,Priya
10643,C007576,Phone Call,2024-04-20,Michael
10644,C001364,Phone Call,2025-08-18,Tom
10645,C009812,Live Chat,2024-10-06,Emma
10646,C005980,Live Chat,2024-12-22,Charlotte
10647,C003791,Email Support,2025-07-29,James
10648,C008680,In-Store Visit,2025-05-11,Sarah
