warehouse_id,product_id,stock_received,stock_dispatched,inventory_date
WH020,P01926,373,211,2023-12-18
WH004,P01093,282,69,2023-05-22
WH001,P00248,21,16,2023-08-12
WH019,P00124,457,138,2023-12-19
WH003,P00184,316,284,2022-12-07
WH003,P00772,406,93,2022-12-18
WH005,P01598,146,69,2023-06-14
WH005,P00391,137,126,2024-07-10
WH006,P01783,74,19,2022-12-19
WH017,P01959,36,35,2023-08-02
WH014,P01474,194,166,2023-12-20
WH004,P01632,125,121,2023-02-23
WH019,P01372,207,11,2024-10-31
WH002,P01728,230,94,2023-05-12
WH009,P01245,185,42,2024-02-12
WH017,P00873,78,19,2024-10-12
WH014,P01238,410,216,2024-12-04
WH019,P01867,111,27,2022-09-01
WH016,P00731,53,49,2023-09-01
WH005,P01051,76,26,2022-03-01
WH010,P00993,188,82,2022-01-16
WH005,P00192,215,110,2024-10-03
WH016,P00962,199,11,2024-05-12
WH006,P00705,210,153,2024-07-28
WH003,P01810,30,26,2024-04-08
WH013,P01229,18,14,2022-06-16
WH014,P01819,133,2,2023-08-05
WH014,P01559,421,420,2022-11-04
WH006,P00209,136,73,2023-10-25
WH007,P00986,51,50,2022-06-24
WH002,P00589,235,42,2023-07-27
WH006,P00806,182,57,2022-01-29
WH011,P01550,217,210,2022-02-15
WH016,P00634,164,138,2023-12-10
WH015,P01053,459,445,2022-06-20
WH006,P00285,286,284,2024-02-27
WH004,P00985,354,41,2022-12-08
WH002,P01628,182,89,2024-02-17
WH019,P00768,160,154,2022-10-31
WH002,P00532,267,111,2023-08-29
WH014,P00683,16,0,2023-01-17
WH018,P01963,446,359,2024-07-08
WH010,P01629,209,39,2024-07-27
WH003,P01225,49,2,2023-06-01
WH017,P01517,370,112,2023-12-13
WH011,P00684,159,104,2022-12-05
WH008,P01782,214,36,2023-07-03
WH019,P01098,320,312,2023-08-10
WH011,P00157,455,171,2023-03-16
WH005,P00574,106,51,2023-06-28
WH012,P00833,193,76,2022-05-10
WH009,P01296,120,91,2024-07-18
WH009,P01965,62,12,2024-03-17
WH010,P00192,309,14,2023-03-14
WH012,P00727,178,162,2022-03-06
WH008,P00204,25,23,2024-04-25
WH010,P00493,249,156,2023-07-21
WH016,P01211,241,9,2022-04-27
WH017,P01498,202,116,2023-08-09
WH005,P01806,4,0,2023-08-31
WH007,P01188,497,361,2023-08-09
WH003,P01911,59,51,2023-04-01
WH008,P00112,412,305,2022-01-29
WH004,P01947,290,32,2023-10-16
WH013,P01074,335,134,2023-03-27
WH005,P00186,231,73,2024-04-27
WH015,P00402,39,30,2023-02-03
WH003,P01169,382,203,2022-05-01
WH014,P01570,382,320,2024-08-21
WH015,P00467,234,195,2023-09-27
WH011,P01624,182,100,2023-06-12
WH015,P00953,357,333,2022-09-17
WH017,P00391,6,1,2022-01-03
WH018,P00946,412,77,2022-04-30
WH006,P00778,197,166,2024-09-11
WH011,P01618,331,171,2024-06-04
WH015,P01347,240,158,2022-07-16
WH013,P00842,41,17,2022-12-13
WH005,P00046,28,26,2022-02-22
WH007,P00491,234,231,2023-11-24
WH007,P00283,369,328,2024-12-21
WH014,P00034,427,110,2024-12-17
WH012,P01233,232,196,2022-03-13
WH011,P00521,383,347,2024-07-15
WH014,P00711,184,90,2024-10-15
WH014,P01393,240,44,2024-10-25
WH018,P01091,138,75,2024-11-22
WH011,P00498,92,26,2024-10-13
WH019,P01830,441,264,2023-07-12
WH020,P00064,371,131,2023-11-06
WH007,P01406,210,101,2022-03-06
WH019,P00596,137,99,2024-08-24
WH015,P01363,103,72,2023-07-04
WH014,P01000,147,74,2024-06-23
WH016,P01403,282,220,2022-03-27
WH014,P01622,440,33,2022-08-15
WH013,P00506,16,11,2024-07-15
WH017,P00166,457,57,2024-05-07
WH016,P00921,175,76,2024-12-15
WH014,P01066,216,158,2024-04-07
WH017,P00261,412,94,2022-06-24
WH011,P00974,313,189,2022-08-15
WH016,P00852,95,36,2022-12-26
WH002,P01499,73,20,2024-11-30
WH010,P01167,49,10,2023-11-01
WH014,P01988,413,382,2024-02-25
WH019,P01363,22,7,2022-05-18
WH016,P00926,219,64,2023-04-20
WH017,P01532,25,0,2022-01-28
WH020,P01823,458,35,2024-05-12
WH018,P01834,262,196,2022-04-01
WH016,P01105,127,100,2022-06-08
WH020,P01631,180,150,2022-06-28
WH001,P01349,259,108,2023-11-06
WH002,P01919,41,9,2022-10-19
WH019,P00500,293,269,2023-03-27
WH003,P00053,360,216,2024-07-20
WH003,P01803,290,283,2023-09-19
WH010,P00707,191,72,2023-05-03
WH004,P01116,231,5,2024-11-05
WH002,P01571,225,198,2024-10-29
WH002,P00377,291,90,2022-07-30
WH020,P00787,32,20,2023-11-08
WH014,P00434,6,2,2022-12-24
WH011,P00101,351,72,2023-12-18
WH013,P01642,426,71,2023-05-20
WH009,P00406,200,193,2022-06-04
WH020,P01768,0,0,2024-08-06
WH010,P01701,156,154,2023-10-08
WH005,P01945,239,147,2022-09-30
WH013,P00571,140,137,2022-08-15
WH007,P00850,2,2,2023-07-29
WH005,P01691,374,2,2023-12-09
WH016,P00466,331,294,2023-03-01
WH006,P01349,101,34,2024-04-04
WH010,P01652,66,62,2022-04-19
WH009,P01302,37,8,2022-10-17
WH020,P00524,401,256,2024-10-12
WH001,P00567,238,3,2022-09-17
WH019,P01054,90,28,2024-10-04
WH010,P01353,132,122,2024-01-07
WH019,P00971,427,83,2023-03-15
WH019,P01660,42,15,2022-10-22
WH006,P00927,484,275,2022-10-28
WH010,P01413,108,80,2022-11-19
WH009,P01210,108,79,2023-11-27
WH015,P01878,376,84,2022-10-22
WH010,P01719,105,34,2024-01-24
WH011,P01194,297,211,2023-10-27
WH013,P01258,177,77,2022-02-03
WH004,P01330,270,217,2024-09-11
WH015,P00841,79,10,2023-05-15
WH020,P01749,311,257,2023-11-10
WH017,P01885,160,143,2024-10-26
WH009,P01444,479,168,2023-03-29
WH001,P01795,149,123,2024-12-05
WH013,P00833,395,70,2024-04-19
WH012,P00128,37,19,2024-11-06
WH010,P01569,38,24,2024-01-19
WH014,P00264,368,281,2022-01-03
WH020,P01353,292,135,2022-01-01
WH005,P01637,230,43,2022-07-08
WH008,P01820,74,49,2022-06-30
WH017,P00271,266,203,2023-08-30
WH016,P00866,60,9,2023-10-18
WH010,P01667,329,151,2023-08-12
WH016,P01922,369,218,2022-05-23
WH003,P01035,354,94,2024-11-20
WH015,P01607,10,3,2023-02-27
WH010,P00361,424,142,2022-01-16
WH003,P00932,394,67,2024-12-18
WH005,P01798,297,81,2024-06-23
WH020,P01829,138,69,2023-08-01
WH010,P01558,406,116,2022-04-01
WH006,P01408,64,62,2022-07-02
WH014,P00219,199,31,2024-03-30
WH006,P00162,453,384,2022-03-19
WH017,P00154,122,81,2023-12-25
WH003,P00784,232,21,2023-09-13
WH003,P01173,417,22,2023-10-24
WH018,P00535,69,48,2022-03-26
WH020,P01047,264,245,2022-11-07
WH013,P01097,400,169,2023-12-27
WH005,P01833,154,57,2022-05-12
WH019,P00364,343,110,2023-06-26
WH019,P01026,349,19,2023-04-25
WH015,P01586,97,94,2022-04-01
WH009,P01778,44,15,2022-06-23
WH005,P00426,15,14,2022-03-01
WH001,P00893,71,22,2024-04-27
WH013,P01671,184,131,2023-09-19
WH001,P01673,364,65,2023-01-05
WH019,P01032,144,9,2024-05-18
WH015,P00891,402,343,2022-05-14
WH013,P01077,84,2,2023-03-25
WH008,P00747,83,45,2023-10-25
WH002,P00775,52,46,2022-03-31
WH010,P01734,268,108,2023-10-14
WH003,P01489,366,329,2022-09-30
WH011,P01257,344,93,2022-06-11
WH019,P00133,389,361,2024-07-11
WH016,P01523,61,35,2022-04-30
WH019,P01640,265,110,2024-08-25
WH005,P01612,220,159,2024-06-28
WH005,P00207,203,48,2024-07-30
WH018,P01980,322,227,2022-08-03
WH004,P01447,181,178,2023-08-10
WH006,P00919,244,58,2022-11-26
WH010,P01538,248,242,2023-08-10
WH020,P00968,139,50,2023-09-23
WH001,P00089,16,12,2024-05-28
WH012,P00351,473,320,2024-12-16
WH017,P01116,78,32,2022-11-24
WH017,P01656,147,33,2023-01-07
WH001,P01949,199,142,2022-09-14
WH009,P00484,319,261,2024-02-14
WH016,P00133,261,254,2024-12-09
WH014,P00867,115,82,2022-09-02
WH015,P01962,299,216,2023-04-23
WH004,P00581,285,284,2024-12-22
WH002,P01535,208,73,2022-10-12
WH016,P01447,308,196,2024-04-22
WH004,P01125,232,91,2022-06-15
WH010,P01957,193,155,2023-04-06
WH012,P01644,446,405,2024-06-09
WH003,P00436,496,492,2022-10-29
WH018,P00269,343,60,2022-05-14
WH010,P01779,399,188,2022-02-20
WH005,P00205,231,164,2024-11-25
WH005,P01736,369,187,2023-02-08
WH010,P01286,310,123,2024-10-05
WH017,P00059,105,79,2023-03-26
WH012,P00298,85,61,2022-01-24
WH002,P01986,363,187,2024-10-15
WH010,P01576,455,303,2024-11-07
WH008,P00141,138,26,2023-01-31
WH012,P00339,99,87,2023-08-31
WH016,P00233,97,91,2023-08-29
WH009,P00312,132,69,2023-01-20
WH001,P01469,117,116,2024-10-12
WH006,P01928,351,192,2022-09-20
WH014,P00625,320,207,2022-01-29
WH005,P01038,302,86,2022-07-28
WH020,P00927,312,7,2024-09-06
WH004,P01908,235,79,2024-03-23
WH018,P01427,389,319,2023-03-01
WH020,P00146,331,327,2022-03-17
WH019,P01648,96,90,2022-01-28
WH015,P01934,259,205,2024-09-30
WH002,P01996,294,87,2022-08-05
WH012,P00998,278,127,2023-01-31
WH019,P01672,0,0,2024-10-16
WH002,P00924,458,327,2023-06-24
WH013,P01174,408,108,2024-09-09
WH011,P00493,3,1,2023-07-04
WH005,P01986,281,24,2022-05-02
WH007,P01320,185,184,2023-02-02
WH011,P00701,327,298,2023-11-16
WH011,P00777,366,112,2023-11-30
WH003,P00846,390,204,2023-07-24
WH016,P01351,493,456,2024-01-16
WH015,P00629,16,9,2022-09-28
WH005,P00942,213,123,2023-07-16
WH003,P01867,257,47,2022-07-09
WH005,P01015,489,281,2023-06-07
WH010,P00324,461,213,2023-02-04
WH015,P00151,304,278,2022-01-12
WH007,P00206,262,217,2022-10-30
WH005,P01064,222,63,2022-07-30
WH020,P00415,230,75,2022-06-03
WH003,P00073,22,15,2022-10-28
WH004,P00929,157,46,2024-03-16
WH010,P01002,441,26,2022-01-01
WH016,P00420,71,70,2022-11-03
WH010,P00018,230,40,2023-07-21
WH008,P00601,341,105,2022-08-18
WH003,P00201,392,130,2022-02-25
WH004,P01611,91,38,2022-08-29
WH016,P01613,21,20,2023-07-17
WH006,P00509,367,356,2022-02-14
WH005,P00208,244,117,2022-07-15
WH005,P01140,277,82,2022-10-24
WH012,P00666,368,36,2022-07-19
WH016,P00708,392,337,2023-04-02
WH011,P00981,298,214,2023-02-05
WH009,P01357,459,86,2024-07-31
WH005,P00046,24,4,2022-11-23
WH007,P01825,165,8,2022-10-29
WH002,P00010,2,0,2022-12-08
WH001,P01788,370,288,2022-06-29
WH001,P01187,462,208,2022-08-21
WH009,P01575,400,326,2022-08-11
WH011,P00316,220,44,2024-01-15
WH003,P00355,313,158,2023-05-14
WH005,P01140,205,150,2024-09-07
WH018,P01498,121,22,2024-10-02
WH017,P01434,1,1,2024-12-19
WH015,P01811,67,23,2023-11-21
WH017,P00497,23,3,2023-11-19
WH005,P00129,182,181,2023-09-30
WH006,P00304,466,393,2023-10-30
WH004,P01030,270,145,2024-10-22
WH005,P01643,260,27,2024-02-24
WH011,P01644,452,45,2023-01-24
WH010,P00722,102,74,2024-11-16
WH001,P00870,390,239,2023-12-13
WH002,P01622,289,271,2022-09-29
WH018,P01034,70,57,2024-09-04
WH011,P01403,427,221,2023-05-25
WH010,P00376,485,182,2024-12-16
WH003,P01531,497,271,2024-10-31
WH012,P01115,488,351,2022-05-22
WH004,P00081,410,73,2024-01-08
WH005,P01137,460,283,2023-11-19
WH003,P01125,290,148,2024-10-14
WH016,P00943,209,93,2024-03-06
WH016,P01825,337,227,2023-12-15
WH001,P00413,323,154,2022-12-31
WH014,P00290,471,59,2024-10-01
WH008,P01431,202,99,2022-04-19
WH018,P00652,217,99,2023-04-08
WH019,P00314,185,143,2023-01-21
WH007,P01371,432,275,2022-05-08
WH019,P01078,168,145,2023-02-28
WH011,P01135,386,255,2023-01-01
WH016,P00036,275,54,2024-06-09
WH015,P01549,339,149,2024-01-07
WH012,P00981,136,32,2022-03-13
WH007,P01134,84,73,2024-09-03
WH013,P01943,226,112,2023-12-29
WH006,P00230,493,51,2024-10-08
WH011,P01777,376,15,2024-10-16
WH018,P00542,385,31,2023-06-29
WH012,P00137,287,107,2023-12-12
WH016,P01364,246,13,2022-09-07
WH008,P01027,62,19,2023-06-14
WH016,P00194,471,14,2024-04-01
WH018,P00007,215,7,2024-01-22
WH003,P01927,260,15,2022-06-24
WH011,P01195,223,37,2022-05-19
WH004,P00320,454,78,2023-08-10
WH003,P01950,466,194,2024-10-31
WH004,P00178,388,105,2023-03-06
WH020,P01478,411,52,2023-05-13
WH017,P01005,178,113,2022-02-06
WH003,P01951,487,464,2023-03-23
WH001,P01024,47,20,2022-03-18
WH003,P00425,438,349,2024-04-18
WH003,P00453,409,233,2024-02-05
WH019,P01444,95,3,2022-01-17
WH002,P01360,12,11,2022-09-03
WH011,P00652,387,3,2023-10-10
WH001,P01175,346,123,2024-10-23
WH019,P00551,6,3,2024-07-09
WH013,P01594,42,1,2023-12-05
WH006,P01767,335,203,2022-12-17
WH006,P00180,178,63,2024-08-20
WH007,P00052,365,332,2023-12-17
WH007,P01509,418,409,2023-06-07
WH012,P00188,180,121,2023-06-25
WH018,P01354,483,362,2022-10-30
WH007,P00824,105,44,2024-11-14
WH008,P00060,20,9,2024-12-01
WH013,P01624,250,13,2024-07-11
WH020,P00059,201,58,2022-05-08
WH019,P00477,98,11,2023-09-27
WH019,P01151,280,219,2022-11-15
WH002,P01138,308,2,2024-05-19
WH017,P00327,233,131,2022-06-11
WH007,P01633,366,145,2024-09-07
WH002,P01044,350,78,2022-09-13
WH012,P00467,94,20,2022-02-21
WH002,P01402,473,83,2023-09-24
WH003,P01799,301,157,2024-08-22
WH020,P01504,418,35,2022-07-13
WH013,P01446,132,24,2023-12-31
WH019,P01624,245,117,2023-01-25
WH013,P01782,74,53,2024-06-23
WH004,P01148,16,6,2023-12-27
WH018,P00085,323,250,2022-02-13
WH004,P00477,27,10,2022-10-23
WH003,P01142,331,35,2024-05-02
WH013,P01710,171,71,2022-12-06
WH009,P00602,134,120,2023-01-05
WH011,P01138,119,104,2022-01-16
WH006,P01521,113,96,2024-10-13
WH004,P01107,35,35,2024-03-10
WH004,P01675,80,63,2022-04-01
WH010,P01238,332,68,2022-10-12
WH020,P00863,157,77,2024-05-04
WH004,P01418,359,183,2022-05-21
WH015,P01029,44,16,2024-04-28
WH011,P00784,415,174,2022-11-22
WH020,P00523,482,23,2023-03-14
WH002,P00617,183,137,2022-02-08
WH016,P01776,311,281,2022-09-16
WH015,P00722,65,55,2022-11-19
WH014,P00741,74,12,2022-10-31
WH017,P01813,207,54,2024-04-25
WH002,P00769,311,51,2024-02-08
WH003,P00849,255,163,2022-09-10
WH008,P01027,165,1,2023-04-10
WH019,P01793,238,54,2024-01-23
WH018,P01099,291,0,2022-07-17
WH011,P00061,338,264,2024-12-21
WH001,P00652,236,47,2024-01-10
WH007,P00018,160,132,2024-01-03
WH019,P01212,399,310,2022-03-24
WH007,P01200,43,23,2022-10-09
WH004,P00446,369,318,2023-03-09
WH006,P01358,104,19,2022-12-07
WH020,P00022,377,215,2023-03-18
WH015,P00314,333,322,2022-12-22
WH009,P00373,343,45,2022-09-16
WH004,P01013,196,192,2023-03-12
WH017,P01780,76,10,2023-03-01
WH005,P01518,13,5,2022-03-22
WH004,P01138,342,116,2022-02-03
WH010,P01624,367,175,2024-12-24
WH020,P01510,139,42,2024-08-03
WH014,P00892,314,221,2022-07-31
WH020,P01039,294,81,2024-05-04
WH020,P00648,226,71,2023-11-20
WH003,P01268,82,30,2023-09-02
WH004,P00627,181,29,2024-03-18
WH009,P00494,434,327,2024-05-30
WH002,P01141,126,68,2022-10-10
WH017,P00948,374,349,2024-09-30
WH005,P00195,494,399,2023-08-06
WH010,P00805,352,127,2024-11-02
WH014,P01560,471,286,2023-06-12
WH002,P00865,90,57,2024-10-14
WH020,P01136,400,389,2024-03-17
WH019,P01950,36,32,2022-11-08
WH007,P00612,112,53,2024-09-15
WH016,P01329,50,9,2023-03-15
WH015,P00239,13,12,2024-01-24
WH002,P01088,335,231,2022-11-04
WH008,P00786,273,272,2022-07-18
WH014,P00246,93,21,2024-11-30
WH005,P01139,174,163,2023-01-11
WH006,P01872,370,41,2022-10-09
WH017,P00413,103,28,2023-10-15
WH006,P01051,347,220,2024-10-13
WH012,P01519,104,95,2022-11-17
WH016,P00279,234,207,2022-06-01
WH013,P00895,109,82,2022-11-27
WH008,P01682,199,47,2022-07-11
WH007,P00523,473,21,2024-07-07
WH007,P00116,135,14,2022-12-09
WH009,P01510,379,281,2024-04-05
WH015,P01033,124,71,2023-05-04
WH008,P01952,54,16,2023-07-02
WH005,P00646,101,64,2023-10-24
WH009,P01768,219,183,2022-02-27
WH012,P00994,15,10,2024-06-10
WH003,P01014,65,19,2022-03-08
WH016,P00607,230,190,2024-08-29
WH020,P00170,476,3,2023-04-30
WH007,P01721,24,23,2022-10-13
WH008,P01020,283,187,2023-06-16
WH011,P01586,355,296,2024-07-17
WH005,P01129,359,85,2024-09-30
WH003,P00382,343,11,2022-08-19
WH013,P00752,223,42,2023-05-08
WH011,P00928,170,162,2023-08-11
WH017,P00695,346,229,2022-10-21
WH008,P01790,186,28,2022-07-11
WH014,P01356,453,197,2023-05-01
WH010,P01324,372,241,2024-08-18
WH017,P01670,14,2,2023-04-13
WH017,P00586,121,87,2023-11-01
WH019,P01851,263,56,2023-12-13
WH017,P01464,332,298,2022-05-03
WH008,P00031,428,219,2022-05-26
WH010,P01678,479,71,2023-06-12
WH016,P00887,494,321,2023-06-29
WH008,P01834,253,136,2023-10-22
WH017,P01975,79,69,2024-03-22
WH015,P01722,374,305,2023-10-22
WH010,P01146,354,220,2024-02-15
WH007,P00655,195,42,2022-02-22
WH004,P01936,136,91,2022-09-30
WH008,P00279,144,117,2022-10-15
WH016,P00033,475,148,2022-08-11
WH001,P01666,414,71,2023-04-07
WH020,P01734,495,401,2024-03-25
WH011,P00491,400,49,2023-09-22
WH005,P01481,131,54,2023-11-12
WH019,P01523,13,10,2024-07-29
WH001,P00077,465,170,2024-09-21
WH001,P01148,34,4,2024-08-31
WH019,P00098,128,64,2022-04-29
WH011,P01684,122,58,2022-07-26
WH012,P01558,101,21,2023-10-12
WH014,P01460,262,154,2022-12-12
WH017,P00841,111,74,2024-06-16
WH019,P00043,292,20,2024-06-03
WH006,P00211,120,47,2022-11-28
WH017,P01063,100,72,2022-11-11
WH009,P01560,488,249,2024-02-13
WH015,P00094,53,47,2023-11-18
WH018,P01577,50,23,2024-03-24
WH006,P00766,372,17,2024-07-06
WH002,P01682,146,7,2023-04-19
WH005,P01773,481,288,2023-08-17
WH002,P01226,469,82,2024-01-29
WH015,P00256,406,321,2023-02-28
WH016,P00895,418,99,2024-05-08
WH008,P01571,470,461,2022-02-16
WH018,P01859,116,41,2023-03-26
WH009,P01824,128,51,2023-03-02
WH002,P00770,65,40,2024-12-14
WH016,P01819,462,347,2023-12-30
WH003,P01024,54,39,2023-08-08
WH006,P01192,282,225,2024-12-25
WH012,P00284,479,362,2024-03-01
WH001,P01588,64,48,2023-05-04
WH017,P00656,417,313,2023-03-30
WH019,P00976,179,150,2022-06-23
WH007,P00016,112,68,2022-01-06
WH005,P00438,67,66,2024-08-21
WH016,P00767,54,40,2023-02-13
WH020,P01908,72,25,2022-02-03
WH020,P01177,331,321,2023-04-02
WH016,P00277,346,326,2024-08-01
WH012,P00758,51,11,2024-02-02
WH010,P00439,13,13,2024-04-20
WH006,P00856,9,4,2024-08-28
WH005,P01270,344,34,2022-08-08
WH007,P01076,47,3,2023-12-18
WH017,P01394,162,109,2024-08-26
WH001,P01161,410,14,2022-12-28
WH018,P00807,76,28,2023-12-17
WH003,P01273,180,109,2024-03-01
WH001,P01181,134,49,2022-12-16
WH006,P01766,392,73,2023-04-25
WH014,P00349,199,99,2024-03-22
WH010,P01986,45,3,2023-02-07
WH017,P00016,15,7,2024-11-21
WH006,P00224,177,73,2023-11-26
WH010,P00402,362,321,2024-07-30
WH019,P00006,202,76,2023-03-31
WH012,P01313,267,180,2024-06-15
WH017,P01204,139,76,2022-09-15
WH008,P00891,183,128,2022-07-09
WH015,P00818,454,259,2022-03-10
WH012,P01932,58,29,2024-08-12
WH016,P00318,475,51,2023-12-07
WH015,P01501,91,85,2024-03-08
WH005,P01728,408,208,2022-03-20
WH020,P01114,420,303,2023-09-10
WH018,P00153,355,218,2023-12-27
WH016,P00631,355,151,2024-02-10
WH007,P00724,265,26,2023-09-23
WH020,P00143,263,231,2024-10-14
WH009,P00717,261,180,2023-03-17
WH003,P01410,41,41,2023-04-23
WH010,P01355,65,28,2023-06-21
WH014,P01054,373,125,2024-12-14
WH019,P00496,428,396,2024-11-14
WH006,P00017,29,21,2024-06-14
WH013,P01766,227,109,2023-05-24
WH008,P00354,234,187,2023-06-25
WH010,P01840,425,162,2024-09-12
WH005,P00248,121,9,2022-10-15
WH013,P00452,75,53,2024-05-18
WH004,P00927,451,106,2024-04-12
WH010,P01777,317,26,2022-03-19
WH008,P00898,413,46,2023-08-11
WH017,P00386,66,35,2023-05-18
WH010,P00575,470,389,2023-08-21
WH009,P01589,140,49,2023-11-19
WH004,P01414,472,76,2023-10-16
WH018,P01621,253,246,2023-10-29
WH013,P00308,138,134,2023-11-30
WH002,P01547,468,342,2022-07-09
WH010,P01698,241,79,2023-03-09
WH002,P01453,143,93,2024-06-30
WH011,P00914,216,153,2024-08-02
WH004,P00884,124,48,2022-04-17
WH014,P01904,114,52,2022-09-01
WH007,P00494,97,58,2023-10-08
WH009,P00750,396,90,2024-05-19
WH004,P01727,170,19,2024-08-02
WH011,P01819,228,63,2023-01-14
WH005,P00311,314,161,2023-08-04
WH006,P01712,374,191,2024-07-06
WH002,P01336,471,4,2024-03-13
WH003,P00592,10,6,2023-03-17
WH016,P01480,429,391,2023-03-29
WH017,P01834,239,236,2023-07-30
WH018,P01614,127,33,2022-06-29
WH010,P01606,163,66,2024-02-23
WH019,P01882,91,64,2022-02-12
WH006,P01495,106,95,2024-10-01
WH017,P01819,478,389,2023-08-23
WH014,P00571,237,103,2024-03-08
WH004,P01957,269,53,2024-07-03
WH005,P01465,80,16,2023-04-30
WH015,P01179,323,112,2024-02-08
WH010,P00744,179,135,2022-01-31
WH005,P01592,177,169,2023-11-24
WH003,P00031,345,9,2023-07-31
WH012,P01157,274,186,2022-07-19
WH015,P01442,347,280,2023-11-12
WH012,P01157,432,129,2023-03-16
WH012,P00242,306,223,2022-04-05
WH006,P01057,488,194,2022-02-06
WH020,P00189,296,219,2023-06-26
WH007,P00427,414,323,2024-09-23
WH020,P00367,46,33,2024-09-16
WH017,P00376,290,46,2022-09-18
WH017,P01739,374,333,2024-06-10
WH008,P01671,171,51,2023-06-29
WH010,P00251,124,55,2022-05-31
WH004,P01325,457,106,2024-04-15
WH013,P00464,281,190,2024-11-03
WH018,P01071,444,214,2024-12-15
WH020,P01095,456,410,2023-08-12
WH003,P00745,341,107,2024-10-14
WH008,P01560,339,325,2024-01-20
WH018,P01018,110,104,2024-11-03
WH014,P01338,406,108,2024-08-26
WH019,P00754,434,131,2022-07-23
WH020,P00045,141,37,2022-04-01
WH017,P00284,48,25,2024-12-09
WH012,P00108,401,98,2022-01-23
WH001,P01058,404,192,2024-10-02
WH017,P00399,363,67,2024-03-15
WH007,P00471,159,146,2024-07-29
WH008,P01841,272,9,2022-03-16
WH008,P00718,179,121,2024-08-08
WH001,P00161,344,63,2023-10-28
WH002,P01329,393,305,2024-06-18
WH015,P00784,455,286,2022-08-02
WH009,P00256,83,62,2023-04-26
WH003,P01615,15,11,2024-04-12
WH003,P00651,329,84,2022-03-08
WH008,P00924,8,0,2024-02-22
WH004,P00391,96,25,2024-08-02
WH016,P00191,187,174,2023-08-29
WH006,P00992,319,239,2023-02-20
WH016,P00368,70,4,2023-01-30
WH005,P01362,459,28,2023-03-19
WH002,P01382,186,86,2023-03-08
WH004,P01246,51,3,2023-06-01
WH001,P01699,472,275,2022-03-11
WH013,P00645,236,145,2022-04-01
WH010,P00005,387,198,2023-11-19
WH002,P00240,69,34,2022-08-12
WH005,P00446,211,104,2024-03-29
WH015,P01662,87,86,2024-06-17
WH013,P00422,402,203,2024-06-28
WH017,P01791,463,184,2024-11-23
WH020,P00716,36,6,2024-01-23
WH006,P01500,169,32,2024-11-27
WH017,P01135,371,123,2023-03-13
WH011,P00672,292,35,2023-09-01
WH017,P00727,435,40,2023-04-16
WH014,P00295,347,345,2023-07-24
WH020,P01677,456,150,2024-10-19
WH007,P00978,367,277,2024-07-31
WH001,P00789,185,77,2023-03-12
WH007,P01220,492,29,2022-08-12
